Name,Code,Type,SubBasin,City,State,Responsible,Latitude,Longitude,StartDate,EndDate,NYD,MD,N_YWOMD,YWMD
BRASÍLIA DE MINAS - JUSANTE,01644027,2,43,BRASÍLIA DE MINAS,MINAS GERAIS,ANA,-16.2064,-44.4253,1975/01/11,2019/11/30,45,3.1,17,62.2
SÃO JOÃO DA VEREDA,01644028,2,42,MONTES CLAROS,MINAS GERAIS,ANA,-16.7025,-44.1172,1975/10/16,2019/11/30,45,1.9,36,20.0
BOM JESUS DA VEREDA,01644031,2,42,IBIAÍ,MINAS GERAIS,SUDENE,-16.8,-44.7167,1977/01/01,1983/12/31,7,2.4,5,28.6
ALVAÇÃO,01644032,2,42,CORAÇÃO DE JESUS,MINAS GERAIS,ANA,-16.4142,-44.2214,2000/08/23,2019/11/30,20,0.9,13,35.0
UBAÍ,01644033,2,42,UBAÍ,MINAS GERAIS,ANA,-16.2864,-44.7817,2000/08/26,2019/11/30,20,0.0,16,20.0
SÃO GERALDO,01644034,2,42,CORAÇÃO DE JESUS,MINAS GERAIS,ANA,-16.6833,-44.5747,2000/08/24,2019/10/31,20,2.1,3,85.0
MUQUEM,01644042,2,44,MIRABELA,MINAS GERAIS,ANA,-16.1583,-44.1889,2002/12/17,2019/11/30,18,0.3,13,27.8
SÃO ROMÃO,01645000,2,43,SÃO ROMÃO,MINAS GERAIS,ANA,-16.3717,-45.0828,1952/07/18,2019/11/30,68,0.5,60,11.8
SÃO ROMÃO,01645001,2,43,SÃO ROMÃO,MINAS GERAIS,SUDENE,-16.3667,-45.0667,1952/08/01,1999/11/30,48,10.0,34,29.2
SANTO INÁCIO,01645002,2,43,SÃO ROMÃO,MINAS GERAIS,ANA,-16.2817,-45.4142,1962/09/21,2019/11/30,58,7.4,33,43.1
BARRA DO ESCURO,01645003,2,43,SÃO ROMÃO,MINAS GERAIS,ANA,-16.2686,-45.2378,1955/09/20,2019/11/30,65,4.3,41,36.9
VILA URUCUIA,01645005,2,43,SÃO FRANCISCO,MINAS GERAIS,ANA,-16.1336,-45.7422,1967/04/01,2019/10/31,53,2.0,40,24.5
PORTO NOVO,01645006,2,43,SÃO ROMÃO,MINAS GERAIS,ANA,-16.2833,-45.45,1945/09/01,1951/08/31,7,14.0,0,100.0
PORTO ALEGRE,01645007,2,42,SANTA FÉ DE MINAS,MINAS GERAIS,ANA,-16.9089,-45.3786,1952/09/16,2019/11/30,68,16.5,18,73.5
URUCUIA,01645008,2,43,SÃO FRANCISCO,MINAS GERAIS,CODEVASF,-16.1331,-45.7417,1967/01/01,1972/12/31,6,1.4,5,16.7
CACHOEIRA DA MANTEIGA,01645009,2,42,BURITIZEIRO,MINAS GERAIS,ANA,-16.6569,-45.0808,1962/02/01,2019/11/30,58,15.7,41,29.3
FAZENDA ÁGUA BRANCA,01645013,2,42,BURITIZEIRO,MINAS GERAIS,ANA,-16.8072,-45.0303,1974/11/14,2019/11/30,46,0.4,40,13.0
BONFINÓPOLIS,01645015,2,43,BONFINÓPOLIS DE MIN,MINAS GERAIS,INMET,-16.5667,-45.9333,1976/05/02,1984/12/31,9,38.3,0,100.0
SÃO ROMÃO,01645016,2,43,SÃO ROMÃO,MINAS GERAIS,INMET,-16.3667,-45.0667,1976/05/02,1977/02/28,2,0.7,0,100.0
BOA VISTA DA PALMA,01645017,2,43,SÃO ROMÃO,MINAS GERAIS,ANA,-16.45,-45.7667,1976/11/11,1984/05/11,9,6.6,3,66.7
BARRA DO ESCURO,01645018,2,43,SÃO ROMÃO,MINAS GERAIS,DNOS,-16.2667,-45.2,1955/10/01,1972/12/31,18,2.4,14,22.2
FAZENDA CONCEIÇÃO,01645019,2,43,SÃO ROMÃO,MINAS GERAIS,ANA,-16.4286,-45.7422,1984/07/01,2019/11/30,36,2.3,27,25.0
SANTA FÉ,01645020,2,42,SANTA FÉ DE MINAS,MINAS GERAIS,ANA,-16.6886,-45.4136,2000/08/17,2019/08/31,20,0.0,16,20.0
PORTO CURRALINHO,01645024,2,42,BRASILÂNDIA DE MINA,MINAS GERAIS,ANA,-16.9964,-45.5122,2010/11/01,2019/11/30,10,6.9,3,70.0
PORTO DOS POÇÕES,01646000,2,42,DOM BOSCO,MINAS GERAIS,ANA,-16.8297,-46.3222,1961/02/01,2019/10/31,59,6.7,34,42.4
UNAÍ,01646001,2,42,UNAÍ,MINAS GERAIS,ANA,-16.3514,-46.8897,1964/10/01,2019/10/31,56,5.1,41,26.8
UNAÍ,01646002,2,42,UNAÍ,MINAS GERAIS,CODEVASF,-16.3833,-46.8833,1958/07/01,1965/06/30,8,1.2,5,37.5
SANTO ANTÔNIO DO BOQUEIRÃO,01646003,2,42,UNAÍ,MINAS GERAIS,ANA,-16.5297,-46.7211,1962/02/01,2019/11/30,58,20.9,35,39.7
FAZENDA O RESFRIADO,01646004,2,42,UNAÍ,MINAS GERAIS,ANA,-16.5028,-46.6628,1974/04/01,2019/11/30,46,11.8,23,50.0
UNAÍ,01646010,2,42,UNAÍ,MINAS GERAIS,INMET,-16.3667,-46.8833,1978/05/02,1998/12/31,21,34.5,8,61.9
LUZIÂNIA,01647000,2,60,LUZIÂNIA,GOIÁS,ANA,-16.25,-47.95,1949/01/01,1961/07/31,13,4.4,7,46.2
UHE BATALHA RIO SÃO BARTOLOMEU,01647001,2,60,CRISTALINA,GOIÁS,FURNAS,-16.5375,-47.8006,1967/11/16,2011/12/31,45,7.9,21,53.3
UHE BATALHA CRISTALINA,01647002,2,60,CRISTALINA,GOIÁS,FURNAS,-16.7881,-47.6033,1973/02/23,2016/12/31,44,3.6,33,25.0
MINGONE,01647003,2,60,LUZIÂNIA,GOIÁS,ANA,-16.1558,-47.9367,1973/09/05,2008/01/25,36,7.8,18,50.0
LUZIÂNIA,01647004,2,60,LUZIÂNIA,GOIÁS,INMET,-16.25,-47.95,1950/01/01,1956/10/31,7,29.3,0,100.0
FAZENDA BURITI,01647006,2,60,ORIZONA,GOIÁS,ANA,-16.9,-47.9167,1975/06/01,1999/06/30,25,21.2,10,60.0
FAZENDA LIMEIRA,01647008,2,42,UNAÍ,MINAS GERAIS,ANA,-16.2089,-47.2325,1973/11/01,2019/11/30,47,9.6,21,55.3
RIO SÃO BERNARDO,01647009,2,42,BRASÍLIA,DISTRITO FEDERAL,ANA,-16.0358,-47.415,2006/03/20,2019/10/31,14,14.7,3,78.6
FAZENDA CAMPO GRANDE,01647011,2,60,CIDADE OCIDENTAL,GOIÁS,FURNAS,-16.1453,-47.8161,2008/02/01,2016/12/31,9,0.0,8,11.1
RIO SAMAMBAIA,01647012,2,60,CRISTALINA,GOIÁS,ADASA,-16.0686,-47.595,2010/08/01,2011/12/19,2,0.0,0,100.0
CACHOEIRINHA,01647013,2,60,BRASÍLIA,DISTRITO FEDERAL,ADASA,-16.0356,-47.6853,2009/05/14,2019/11/30,11,21.0,1,90.9
SANTANA,01647014,2,60,BRASÍLIA,DISTRITO FEDERAL,ADASA,-16.0508,-47.7442,2009/05/14,2019/11/30,11,32.0,1,90.9
BARTOLOMEU - FAZENDA RECREIO,01647015,2,60,CIDADE OCIDENTAL,GOIÁS,ADASA,-16.0633,-47.6797,2017/11/24,2019/11/30,3,51.0,0,100.0
SÃO BERNARDO,01647016,2,42,BRASÍLIA,DISTRITO FEDERAL,ADASA,-16.0153,-47.5342,2009/05/08,2019/11/30,11,27.4,1,90.9
UHE CORUMBÁ III JUSANTE,01647017,2,60,LUZIÂNIA,GOIÁS,CONS.CORUMBÁIII,-16.7933,-47.9322,2013/05/25,2014/12/31,2,18.1,0,100.0
FAZENDA GIRASSOL,01647095,2,60,CRISTALINA,GOIÁS,FAZ.GIRASSOL,-16.9092,-47.4317,2019/01/06,2020/03/01,2,0.0,0,100.0
ESTRADA GO-56 (PCD INPE),01648000,2,60,LUZIÂNIA,GOIÁS,ANA,-16.3631,-48.0897,1973/07/26,1995/12/31,23,30.9,5,78.3
PONTE ANÁPOLIS - BRASÍLIA,01648001,2,60,ALEXÂNIA,GOIÁS,ANA,-16.1431,-48.6,1967/05/29,2019/08/31,53,5.1,40,24.5
VIANÓPOLIS,01648002,2,60,VIANÓPOLIS,GOIÁS,FURNAS,-16.7478,-48.5264,1944/09/01,2013/04/27,70,37.5,32,54.3
BELA VISTA DE GOIÁS,01648003,2,60,BELA VISTA DE GOIÁS,GOIÁS,ANA,-16.9667,-48.95,1947/11/25,1966/02/14,20,9.6,15,25.0
ANÁPOLIS,01648006,2,60,ANÁPOLIS,GOIÁS,ANA,-16.3333,-48.9667,1944/10/11,1947/05/31,4,5.2,1,75.0
USINA SILVÂNIA,01648007,2,60,SILVÂNIA,GOIÁS,ANA,-16.0,-48.0,1947/11/01,1954/05/31,8,0.0,6,25.0
UHE CORUMBÁ IV FAZENDA BEIRA,01648014,2,60,ABADIANIA,GOIÁS,CORUMBÁ COM,-16.1544,-48.6664,2011/12/01,2018/12/31,8,22.5,1,87.5
AREIAS - FAZ. SÃO BENTO,01648015,2,60,SANTO ANTÔNIO DO DE,GOIÁS,CAESB,-16.0514,-48.3664,2007/02/02,2019/07/31,13,0.7,10,23.1
ENGENHO DAS LAJES,01648017,2,60,SANTO ANTÔNIO DO DE,GOIÁS,ADASA,-16.0531,-48.2453,2009/05/25,2019/11/30,11,22.5,2,81.8
SÍTIO DAS NEVES,01648020,2,60,BRASÍLIA,DISTRITO FEDERAL,GIOVENARDI,-16.0069,-48.2447,2012/11/02,2020/02/29,9,0.0,7,22.2
UHE CORUMBÁ III MONTANTE FAZENDA PALMITAL,01648021,2,60,LUZIÂNIA,GOIÁS,CONS.CORUMBÁIII,-16.3089,-48.0878,2013/05/27,2014/12/31,2,21.6,0,100.0
UHE CORUMBÁ III MONTANTE FAZENDA CACHOEIRA,01648022,2,60,LUZIÂNIA,GOIÁS,CONS.CORUMBÁIII,-16.6022,-48.0989,2013/06/02,2014/12/30,2,44.7,0,100.0
UHE CORUMBÁ IV FAZENDA BELA VISTA,01648024,2,60,SANTO ANTÔNIO DO DE,GOIÁS,CORUMBÁ COM,-16.0211,-48.2703,2011/12/01,2018/12/31,8,15.6,0,100.0
UHE CORUMBÁ IV MINERADORA FRONTEIRA,01648025,2,60,SANTO ANTÔNIO DO DE,GOIÁS,CORUMBÁ COM,-16.0714,-48.3686,2011/12/08,2018/12/31,8,23.5,0,100.0
UHE CORUMBÁ IV CAMPO LIMPO,01648027,2,60,GAMELEIRA DE GOIÁS,GOIÁS,CORUMBÁ COM,-16.3269,-48.5953,2013/12/06,2018/12/31,6,26.9,1,83.3
UHE CORUMBÁ IV ALAGADO,01648028,2,60,LUZIÂNIA,GOIÁS,CORUMBÁ COM,-16.1264,-48.1494,2014/07/01,2018/12/31,5,14.5,0,100.0
ANICUNS,01649000,2,60,ANICUNS,GOIÁS,ANA,-16.4653,-49.9428,1971/05/11,2019/08/31,49,7.3,31,36.7
ARAGOIÂNIA,01649001,2,60,ARAGOIÂNIA,GOIÁS,ANA,-16.9119,-49.4522,1973/08/14,2019/08/31,47,0.6,40,14.9
CCTA (SEC.AGRIC - EMGOPA),01649002,2,60,GOIÂNIA,GOIÁS,OUTRAS,-16.7011,-49.0947,1969/01/01,1998/05/19,30,1.1,24,20.0
FAZENDA BONITA DE BAIXO,01649003,2,60,HIDROLÂNDIA,GOIÁS,ANA,-16.9572,-49.0764,1971/05/01,1999/04/30,29,36.7,8,72.4
GOIANÁPOLIS,01649004,2,60,GOIANÁPOLIS,GOIÁS,ANA,-16.5164,-49.0203,1973/09/01,2019/08/31,47,4.6,39,17.0
GOIÂNIA - AGRONOMIA,01649005,2,60,GOIÂNIA,GOIÁS,OUTRAS,-16.6667,-49.2667,1973/10/01,1997/07/31,25,2.5,20,20.0
INHUMAS,01649006,2,60,INHUMAS,GOIÁS,ANA,-16.3467,-49.495,1947/11/29,2019/11/30,73,6.0,44,39.7
ITABERAÍ,01649007,2,20,ITABERAÍ,GOIÁS,ANA,-16.0275,-49.8003,1973/10/01,2019/09/30,47,2.6,36,23.4
NAZÁRIO,01649008,2,60,NAZÁRIO,GOIÁS,ANA,-16.5833,-49.8833,1948/01/01,1948/02/29,1,0.0,0,100.0
OURO VERDE DE GOIÁS,01649009,2,60,OURO VERDE DE GOIÁS,GOIÁS,ANA,-16.2186,-49.1978,1973/08/12,2019/08/31,47,1.8,38,19.1
PALMEIRAS DE GOIÁS,01649010,2,60,PALMEIRAS DE GOIÁS,GOIÁS,ANA,-16.8031,-49.9286,1947/12/24,2019/08/31,73,38.2,32,56.2
PETROLINA DE GOIÁS,01649011,2,20,PETROLINA DE GOIÁS,GOIÁS,ANA,-16.0833,-49.3167,1964/07/09,1965/10/31,2,0.0,0,100.0
TRINDADE,01649012,2,60,TRINDADE,GOIÁS,ANA,-16.6611,-49.4878,1973/09/01,2019/08/31,47,1.1,35,25.5
GOIÂNIA,01649013,2,60,GOIÂNIA,GOIÁS,INMET,-16.6736,-49.2639,1949/01/01,2019/06/30,71,1.2,64,9.9
GOIANIRA,01649016,2,60,GOIANIRA,GOIÁS,INMET,-16.4667,-49.2833,1993/09/01,1997/06/30,5,0.1,2,60.0
GOIÂNIA - SUREG/GO,01649022,2,60,GOIÂNIA,GOIÁS,ANA,-16.695,-49.2589,2012/06/01,2019/08/31,8,17.9,2,75.0
CACHOEIRA DE GOIÁS,01650000,2,24,CACHOEIRA DE GOIÁS,GOIÁS,ANA,-16.6694,-50.6492,1973/09/14,2019/07/31,47,2.4,36,23.4
CÓRREGO DO OURO,01650001,2,24,CÓRREGO DO OURO,GOIÁS,ANA,-16.2983,-50.5567,1973/09/18,2019/07/31,47,2.9,38,19.1
ISRAELÂNDIA,01650002,2,24,ISRAELÂNDIA,GOIÁS,ANA,-16.3164,-50.9061,1973/04/25,2019/07/31,47,2.8,35,25.5
TURVÂNIA,01650003,2,60,TURVÂNIA,GOIÁS,ANA,-16.6094,-50.1328,1973/03/01,2019/08/31,47,0.4,41,12.8
CAIAPONIA,01651000,2,24,CAIAPÔNIA,GOIÁS,ANA,-16.9497,-51.7994,1969/01/01,2019/07/31,51,2.6,38,25.5
IPORÁ,01651001,2,24,IPORÁ,GOIÁS,ANA,-16.4281,-51.0828,1973/09/15,2019/07/31,47,4.4,34,27.7
PIRANHAS,01651002,2,24,PIRANHAS,GOIÁS,ANA,-16.4233,-51.8228,1973/09/15,2019/10/31,47,1.5,38,19.1
SÃO FERREIRA,01651003,2,24,ARENÓPOLIS,GOIÁS,ANA,-16.3058,-51.4706,1973/10/01,2019/10/31,47,1.8,38,19.1
BOM JARDIM DE GOIÁS,01652000,2,24,BOM JARDIM DE GOIÁS,GOIÁS,ANA,-16.2092,-52.1686,1973/09/16,2019/07/31,47,1.8,39,17.0
PONTE BRANCA,01652001,2,24,PONTE BRANCA,MATO GROSSO,ANA,-16.7664,-52.8372,1973/08/15,2019/07/31,47,13.0,26,44.7
TORIXOREU,01652002,2,24,TORIXORÉU,MATO GROSSO,ANA,-16.2014,-52.55,1974/11/28,2019/10/31,46,4.4,33,28.3
DOVERLÂNDIA,01652003,2,24,DOVERLÂNDIA,GOIÁS,ANA,-16.7217,-52.3211,1984/02/22,2019/07/31,36,4.9,27,25.0
TESOURO,01653000,2,24,TESOURO,MATO GROSSO,ANA,-16.0767,-53.5511,1971/04/25,2019/11/30,49,4.0,41,16.3
ARAGUAINHA,01653001,2,24,ARAGUAINHA,MATO GROSSO,ANA,-16.8,-53.0833,1971/04/01,1972/12/31,2,0.0,1,50.0
GUIRATINGA,01653002,2,24,GUIRATINGA,MATO GROSSO,ANA,-16.3528,-53.7608,1968/09/01,2019/08/31,52,5.7,41,21.2
ALTO GARÇAS (ACAMP.DNER),01653003,2,24,ALTO GARÇAS,MATO GROSSO,DNOS,-16.9667,-53.5833,1968/07/20,1989/12/31,22,14.0,17,22.7
ALTO GARÇAS,01653004,2,24,ALTO GARÇAS,MATO GROSSO,ANA,-16.9442,-53.5336,1976/06/28,2019/08/31,44,3.7,36,18.2
CAFELÂNDIA DO LESTE,01653005,2,24,ARAGUAINHA,MATO GROSSO,ANA,-16.6689,-53.4536,1983/01/25,2019/08/31,37,8.5,24,35.1
GUIRATINGA,01653006,2,24,GUIRATINGA,MATO GROSSO,INMET,-16.3647,-56.0,1977/01/02,1978/04/30,2,0.4,0,100.0
RONDONÓPOLIS,01654000,2,66,RONDONÓPOLIS,MATO GROSSO,ANA,-16.4711,-54.6561,1965/11/24,2019/11/30,55,3.8,42,23.6
SANTA TEREZINHA,01654001,2,66,PEDRA PRETA,MATO GROSSO,ANA,-16.6739,-54.2661,1969/07/25,2019/08/31,51,3.8,42,17.6
RONDONÓPOLIS (DNOS),01654002,2,66,RONDONÓPOLIS,MATO GROSSO,ANA,-16.4667,-54.6333,1965/11/24,1979/04/30,15,12.9,7,53.3
SANTA ESCOLÁSTICA,01654004,2,66,PEDRA PRETA,MATO GROSSO,ANA,-16.8431,-54.4081,1973/01/01,2019/08/31,47,12.8,27,42.6
VALE RICO,01654005,2,66,GUIRATINGA,MATO GROSSO,ANA,-16.3911,-54.1494,1984/01/30,2019/08/31,36,0.1,28,22.2
RONDONÓPOLIS,01654006,2,66,RONDONÓPOLIS,MATO GROSSO,INMET,-16.45,-54.5667,1995/02/01,1998/12/31,4,61.3,0,100.0
BAIA NOVA,01655000,2,66,BARÃO DE MELGAÇO,MATO GROSSO,ANA,-16.3561,-55.5864,1968/11/06,2019/09/30,52,18.4,25,51.9
ACIMA DO CÓRREGO GRANDE,01655001,2,66,SANTO ANTÔNIO DO LE,MATO GROSSO,ANA,-16.6081,-55.2064,1972/03/19,2019/11/30,48,27.6,19,60.4
BARÃO DE MELGAÇO,01655002,2,66,BARÃO DE MELGAÇO,MATO GROSSO,ANA,-16.1936,-55.9453,1968/07/25,2019/09/30,52,1.8,45,13.5
TAIAMÃ,01655003,2,66,SANTO ANTÔNIO DO LE,MATO GROSSO,ANA,-16.7275,-55.3553,1964/10/26,2011/10/31,48,6.6,40,16.7
SANTA LÚCIA,01655004,2,66,BARÃO DE MELGAÇO,MATO GROSSO,ANA,-16.8939,-55.9072,1969/01/01,2019/02/28,51,13.6,33,35.3
COLÔNIA SANTA ISABEL,01656000,2,66,BARÃO DE MELGAÇO,MATO GROSSO,ANA,-16.6667,-56.0333,1971/09/05,1980/09/30,10,0.5,7,30.0
PORTO CERCADO (Ex-Retiro Biguaçal),01656001,2,66,POCONÉ,MATO GROSSO,ANA,-16.5119,-56.3756,1968/10/27,2019/10/31,52,16.0,26,50.0
POCONÉ,01656002,2,66,POCONÉ,MATO GROSSO,ANA,-16.3147,-56.5436,1968/07/24,2019/07/31,52,9.9,37,28.8
SÃO JOSÉ DO BORIRÉU,01656003,2,66,BARÃO DE MELGAÇO,MATO GROSSO,ANA,-16.9211,-56.2236,1970/01/17,2019/10/31,50,22.0,21,58.0
SÃO JOÃO,01656004,2,66,POCONÉ,MATO GROSSO,ANA,-16.9442,-56.6319,1970/05/01,2019/10/31,50,3.4,31,38.0
CÁCERES,01657000,2,66,CÁCERES,MATO GROSSO,INMET,-16.05,-57.6833,1912/05/16,1999/10/31,88,29.9,47,46.6
SARARE,01657001,2,66,POCONÉ,MATO GROSSO,ANA,-16.8,-57.0167,1970/11/12,1987/12/31,18,16.2,6,66.7
DESCALVADOS,01657002,2,66,CÁCERES,MATO GROSSO,ANA,-16.7336,-57.7503,1968/01/01,2019/09/30,52,36.6,20,61.5
CÁCERES (DNPVN),01657003,2,66,CÁCERES,MATO GROSSO,ANA,-16.0817,-57.6942,1972/01/01,2019/09/30,48,33.7,23,52.1
FLECHAS,01657004,2,66,CÁCERES,MATO GROSSO,ANA,-16.0392,-57.2575,1968/11/01,2019/09/30,52,17.3,29,44.2
CONCEIÇÃO,01657005,2,66,POCONÉ,MATO GROSSO,DNOS,-16.55,-57.0167,1969/12/04,1970/11/12,2,18.9,0,100.0
BARRANCO VERMELHO,01657006,2,66,CÁCERES,MATO GROSSO,ANA,-16.5292,-57.8172,1997/05/23,1999/05/19,3,49.4,0,100.0
DESTACAMENTO DA CORIXA,01658000,2,66,CÁCERES,MATO GROSSO,ANA,-16.3944,-58.3389,1968/08/15,2019/09/30,52,23.9,27,48.1
ORION,01658001,2,66,CÁCERES,MATO GROSSO,ANA,-16.9833,-58.3333,1968/10/04,1982/12/31,15,29.4,4,73.3
SAN MATIAS,01658002,2,66,BOLÍVIA,BOLÍVIA,BOLÍVIA,-16.3622,-58.4053,2006/04/20,2019/11/30,14,0.1,12,14.3
DESTACAMENTO DA FORTUNA,01659001,2,66,VILA BELA DA SANTÍS,MATO GROSSO,ANA,-16.2708,-59.4919,1999/11/17,2019/03/31,21,4.7,12,42.9
SAN INÁCIO DE VELASCO,01660000,2,15,BOLÍVIA,BOLÍVIA,BOLÍVIA,-16.3667,-60.95,1949/03/01,2019/11/30,71,0.2,67,5.6
CONCEPCION,01662000,2,15,BOLÍVIA,BOLÍVIA,BOLÍVIA,-16.25,-62.1,1949/02/01,2019/11/30,71,3.1,61,14.1
SAN JAVIER,01662001,2,15,BOLÍVIA,BOLÍVIA,BOLÍVIA,-16.35,-62.65,1949/04/01,2019/11/30,71,2.0,65,8.5
CHIPIRIRI,01665001,2,15,BOLÍVIA,BOLÍVIA,BOLÍVIA,-16.8333,-65.4,1973/06/01,2001/06/30,29,25.0,10,65.5
CHULUMANI,01667000,2,15,BOLÍVIA,BOLÍVIA,BOLÍVIA,-16.5,-67.5333,1958/01/01,2000/05/31,43,2.9,37,14.0
IRUPANA,01667001,2,15,BOLÍVIA,BOLÍVIA,BOLÍVIA,-16.4167,-67.4667,1959/01/01,2001/10/31,43,3.3,32,25.6
ASUNTA,01667003,2,15,BOLÍVIA,BOLÍVIA,BOLÍVIA,-16.0333,-67.2333,1973/07/01,1997/07/31,25,10.8,17,32.0
CHOROCONA,01667004,2,15,BOLÍVIA,BOLÍVIA,BOLÍVIA,-16.9167,-67.1667,1972/01/01,2001/11/30,30,3.6,25,16.7
LA PAZ - CENTRAL,01668000,2,15,BOLÍVIA,BOLÍVIA,BOLÍVIA,-16.5333,-68.1333,2003/10/08,2019/11/30,17,0.5,15,11.8
LA PAZ (EL ALTO),01668001,2,15,BOLÍVIA,BOLÍVIA,BOLÍVIA,-16.5,-68.2,2003/10/08,2019/11/30,17,0.8,15,11.8
VIACHA,01668007,2,15,BOLÍVIA,BOLÍVIA,BOLÍVIA,-16.65,-68.3,1962/03/01,2000/03/31,39,36.1,17,56.4
EL ALTO,01668012,2,15,BOLÍVIA,BOLÍVIA,BOLÍVIA,-16.3333,-68.1833,1943/01/01,2001/12/31,59,1.1,55,6.8
LA PAZ - ZONA SUR,01668014,2,15,BOLÍVIA,BOLÍVIA,BOLÍVIA,-16.55,-68.05,2004/01/01,2019/11/30,16,11.2,12,25.0
ABROLHOS,01738001,2,55,NOVA VIÇOSA,BAHIA,CHM,-17.9625,-38.7031,1979/08/01,1995/06/30,17,91.1,0,100.0
FAZENDA RIO DO SUL,01739000,2,55,ALCOBAÇA,BAHIA,ANA,-17.2333,-39.6667,1973/02/01,1979/11/30,7,29.3,0,100.0
PRADO,01739001,2,55,PRADO,BAHIA,ANA,-17.3503,-39.22,1954/06/01,2019/11/30,66,13.3,37,43.9
PRADO,01739002,2,55,PRADO,BAHIA,SUDENE,-17.3333,-39.2167,1966/03/01,1969/12/31,4,0.0,3,25.0
HELVÉCIA (COL.LEOPOLDINA),01739003,2,55,NOVA VIÇOSA,BAHIA,SUDENE,-17.8072,-39.6597,1966/05/01,1991/12/31,26,7.5,20,23.1
ITAMARAJU,01739004,2,55,ITAMARAJU,BAHIA,SUDENE,-17.0667,-39.5333,1966/03/01,1991/11/30,26,4.2,22,15.4
ITAMARAJU,01739005,2,55,ITAMARAJU,BAHIA,ANA,-17.045,-39.5447,1954/06/18,2019/11/30,66,11.3,37,43.9
HELVÉCIA (EFBM),01739006,2,55,NOVA VIÇOSA,BAHIA,ANA,-17.8081,-39.6625,1941/12/01,2019/08/31,79,6.3,48,39.2
CARAVELAS,01739007,2,55,CARAVELAS,BAHIA,INMET,-17.7394,-39.2575,1961/01/01,1998/12/31,38,34.4,23,39.5
CARAVELAS,01739008,2,55,CARAVELAS,BAHIA,SUDENE,-17.7394,-39.2575,1966/03/01,1985/02/28,20,30.2,10,50.0
FAZENDA CASCATA,01739009,2,55,ALCOBAÇA,BAHIA,SUDENE,-17.5333,-39.6333,1966/03/01,1991/04/30,26,31.1,11,57.7
ALCOBAÇA,01739010,2,55,ALCOBAÇA,BAHIA,ANA,-17.5156,-39.2275,1953/08/19,2019/10/31,67,11.1,16,76.1
PONTA DA AREIA (EFBM),01739012,2,55,CARAVELAS,BAHIA,ANA,-17.65,-39.2333,1944/01/01,1960/12/31,17,7.6,14,17.6
ITAMARAJU,01739014,2,55,ITAMARAJU,BAHIA,CEPLAC,-17.05,-39.5333,1967/01/01,1978/07/31,12,1.5,9,25.0
CACHOEIRA GRANDE,01739015,2,55,PRADO,BAHIA,ANA,-17.5,-39.25,1946/08/01,1961/12/15,16,0.8,12,25.0
FAZENDA CASCATA,01739020,2,55,TEIXEIRA DE FREITAS,BAHIA,ANA,-17.5103,-39.6411,1992/12/02,2019/11/30,28,6.1,17,39.3
CACHOEIRA GRANDE,01739021,2,55,PRADO,BAHIA,ANA,-17.2536,-39.7783,1992/12/05,2019/07/31,28,3.8,21,25.0
FAZENDA RIO DO SUL,01739022,2,55,PRADO,BAHIA,ANA,-17.2494,-39.6222,1992/12/01,2019/11/30,28,3.4,21,25.0
CARLOS CHAGAS,01740000,2,55,CARLOS CHAGAS,MINAS GERAIS,ANA,-17.7056,-40.7597,1945/05/01,2019/11/30,75,5.6,42,44.0
NANUQUE - MONTANTE,01740001,2,55,NANUQUE,MINAS GERAIS,ANA,-17.8375,-40.3772,1942/11/01,2019/11/30,78,5.9,55,29.5
FAZENDA CAJUBI,01740002,2,55,NANUQUE,MINAS GERAIS,ANA,-17.9167,-40.3,1948/10/11,1983/01/31,36,9.0,14,61.1
UMBURATIBA,01740003,2,55,UMBURATIBA,MINAS GERAIS,ANA,-17.2333,-40.5833,1953/05/01,1977/12/31,25,53.1,3,88.0
MEDEIROS NETO,01740005,2,55,MEDEIROS NETO,BAHIA,ANA,-17.3722,-40.2258,1952/11/12,2019/11/30,68,10.4,36,47.1
SÃO JOSÉ DO PRADO,01740006,2,55,VEREDA,BAHIA,ANA,-17.1875,-39.9822,1954/08/07,2019/11/30,66,10.6,42,36.4
VILA PROGRESSO,01740007,2,55,MEDEIROS NETO,BAHIA,ANA,-17.4333,-40.05,1962/09/01,1980/03/17,19,19.7,8,57.9
ITANHÉM,01740008,2,55,ITANHÉM,BAHIA,ANA,-17.1633,-40.3267,1965/10/20,2019/11/30,55,4.7,37,32.7
UMBURATIBA,01740014,2,55,UMBURATIBA,MINAS GERAIS,SUDENE,-17.2333,-40.5833,1969/12/01,1977/12/31,9,2.1,6,33.3
MEDEIROS NETO,01740015,2,55,MEDEIROS NETO,BAHIA,CEPLAC,-17.3667,-40.2167,1976/04/01,1978/07/31,3,3.5,1,66.7
ARGOLO,01740016,2,55,NOVA VIÇOSA,BAHIA,SUDENE,-17.8833,-40.0333,1966/03/01,1972/09/30,7,5.1,4,42.9
NOVA LIDICE,01740017,2,55,MEDEIROS NETO,BAHIA,SUDENE,-17.4303,-39.9447,1966/03/01,1991/11/30,26,13.6,14,46.2
IBIRAJA,01740018,2,55,ITANHÉM,BAHIA,SUDENE,-17.2,-40.15,1966/03/01,1975/11/30,10,0.0,8,20.0
MEDEIROS NETO,01740019,2,55,MEDEIROS NETO,BAHIA,SUDENE,-17.3719,-40.2253,1966/04/01,1988/09/30,23,0.8,20,13.0
